,sentences,paragraph
1698,Prince Charming rules life for us now.” Then she paused.,448
1699,A rose shook in her blood and shadowed her cheeks.,448
1700,Quick breath parted the petals of her lips.,448
1701,They trembled.,448
1702,Some southern wind of passion swept over her and stirred the dainty folds of her dress.,448
1703,"“I love him,” she said simply.",448
1704,“Foolish child!,449
1705,foolish child!” was the parrot-phrase flung in answer.,449
1706,"The waving of crooked, false-jewelled fingers gave grotesqueness to the words.",449
1707,The girl laughed again.,450
1708,The joy of a caged bird was in her voice.,450
1709,"Her eyes caught the melody and echoed it in radiance, then closed for a moment, as though to hide their secret.",450
1710,"When they opened, the mist of a dream had passed across them.",450
1711,"Thin-lipped wisdom spoke at her from the worn chair, hinted at prudence, quoted from that book of cowardice whose author apes the name of common sense.",451
1712,She did not listen.,451
1713,She was free in her prison of passion.,451
1714,"Her prince, Prince Charming, was with her.",451
1715,She had called on memory to remake him.,451
1716,"She had sent her soul to search for him, and it had brought him back.",451
1717,His kiss burned again upon her mouth.,451
1718,Her eyelids were warm with his breath.,451
1719,Then wisdom altered its method and spoke of espial and discovery.,452
1720,This young man might be rich.,452
1721,"If so, marriage should be thought of.",452
1722,Against the shell of her ear broke the waves of worldly cunning.,452
1723,The arrows of craft shot by her.,452
1724,"She saw the thin lips moving, and smiled.",452
1725,Suddenly she felt the need to speak.,453
1726,The wordy silence troubled her.,453
1727,"“Mother, Mother,” she cried, “why does he love me so much?",453
1728,I know why I love him.,453
1729,I love him because he is like what love himself should be.,453
1730,But what does he see in me?,453
1731,I am not worthy of him.,453
1732,"And yet—why, I cannot tell—though I feel so much beneath him, I don’t feel humble.",453
1733,"I feel proud, terribly proud.",453
1734,"Mother, did you love my father as I love Prince Charming?”",453
1735,"The elder woman grew pale beneath the coarse powder that daubed her cheeks, and her dry lips twitched with a spasm of pain.",454
1736,"Sybil rushed to her, flung her arms round her neck, and kissed her.",454
1737,"“Forgive me, Mother.",454
1738,I know it pains you to talk about our father.,454
1739,But it only pains you because you loved him so much.,454
1740,Don’t look so sad.,454
1741,I am as happy to-day as you were twenty years ago.,454
1742,Ah!,454
1743,let me be happy for ever!”,454
1744,"“My child, you are far too young to think of falling in love.",455
1745,"Besides, what do you know of this young man?",455
1746,You don’t even know his name.,455
1747,"The whole thing is most inconvenient, and really, when James is going away to Australia, and I have so much to think of, I must say that you should have shown more consideration.",455
1748,"However, as I said before, if he is rich ...”",455
1749,“Ah!,456
1750,"Mother, Mother, let me be happy!”",456
1751,"Mrs. Vane glanced at her, and with one of those false theatrical gestures that so often become a mode of second nature to a stage-player, clasped her in her arms.",457
1752,"At this moment, the door opened and a young lad with rough brown hair came into the room.",457
1753,"He was thick-set of figure, and his hands and feet were large and somewhat clumsy in movement.",457
1754,He was not so finely bred as his sister.,457
1755,One would hardly have guessed the close relationship that existed between them.,457
1756,Mrs. Vane fixed her eyes on him and intensified her smile.,457
1757,She mentally elevated her son to the dignity of an audience.,457
1758,She felt sure that the _tableau_ was interesting.,457
1759,"“You might keep some of your kisses for me, Sibyl, I think,” said the lad with a good-natured grumble.",458
1760,“Ah!,459
1761,"but you don’t like being kissed, Jim,” she cried.",459
1762,“You are a dreadful old bear.” And she ran across the room and hugged him.,459
1763,James Vane looked into his sister’s face with tenderness.,460
1764,"“I want you to come out with me for a walk, Sibyl.",460
1765,I don’t suppose I shall ever see this horrid London again.,460
1766,I am sure I don’t want to.”,460
1767,"“My son, don’t say such dreadful things,” murmured Mrs. Vane, taking up a tawdry theatrical dress, with a sigh, and beginning to patch it.",461
1768,She felt a little disappointed that he had not joined the group.,461
1769,It would have increased the theatrical picturesqueness of the situation.,461
1770,"“Why not, Mother?",462
1771,I mean it.”,462
1772,"“You pain me, my son.",463
1773,I trust you will return from Australia in a position of affluence.,463
1774,"I believe there is no society of any kind in the Colonies—nothing that I would call society—so when you have made your fortune, you must come back and assert yourself in London.”",463
1775,“Society!” muttered the lad.,464
1776,“I don’t want to know anything about that.,464
1777,I should like to make some money to take you and Sibyl off the stage.,464
1778,I hate it.”,464
1779,"“Oh, Jim!” said Sibyl, laughing, “how unkind of you!",465
1780,But are you really going for a walk with me?,465
1781,That will be nice!,465
1782,"I was afraid you were going to say good-bye to some of your friends—to Tom Hardy, who gave you that hideous pipe, or Ned Langton, who makes fun of you for smoking it.",465
1783,It is very sweet of you to let me have your last afternoon.,465
1784,Where shall we go?,465
1785,Let us go to the park.”,465
1786,"“I am too shabby,” he answered, frowning.",466
1787,“Only swell people go to the park.”,466
1788,"“Nonsense, Jim,” she whispered, stroking the sleeve of his coat.",467
1789,He hesitated for a moment.,468
1790,"“Very well,” he said at last, “but don’t be too long dressing.” She danced out of the door.",468
1791,One could hear her singing as she ran upstairs.,468
1792,Her little feet pattered overhead.,468
1793,He walked up and down the room two or three times.,469
1794,Then he turned to the still figure in the chair.,469
1795,"“Mother, are my things ready?” he asked.",469
1796,"“Quite ready, James,” she answered, keeping her eyes on her work.",470
1797,For some months past she had felt ill at ease when she was alone with this rough stern son of hers.,470
1798,Her shallow secret nature was troubled when their eyes met.,470
1799,She used to wonder if he suspected anything.,470
1800,"The silence, for he made no other observation, became intolerable to her.",470
1801,She began to complain.,470
1802,"Women defend themselves by attacking, just as they attack by sudden and strange surrenders.",470
1803,"“I hope you will be contented, James, with your sea-faring life,” she said.",470
1804,“You must remember that it is your own choice.,470
1805,You might have entered a solicitor’s office.,470
1806,"Solicitors are a very respectable class, and in the country often dine with the best families.”",470
1807,"“I hate offices, and I hate clerks,” he replied.",471
1808,“But you are quite right.,471
1809,I have chosen my own life.,471
