,sentences,paragraph
785,He had also changed my apartment; for heperceived that I had acquired a dislike for the room which hadpreviously been my laboratory.,196
786,But these cares of Clerval were made ofno avail when I visited the professors.,196
787,"M. Waldman inflicted torturewhen he praised, with kindness and warmth, the astonishing progress Ihad made in the sciences.",196
788,"He soon perceived that I disliked thesubject; but not guessing the real cause, he attributed my feelings tomodesty, and changed the subject from my improvement, to the scienceitself, with a desire, as I evidently saw, of drawing me out.",196
789,Whatcould I do?,196
790,"He meant to please, and he tormented me.",196
791,"I felt as if hehad placed carefully, one by one, in my view those instruments whichwere to be afterwards used in putting me to a slow and cruel death.",196
792,"Iwrithed under his words, yet dared not exhibit the pain I felt.",196
793,"Clerval, whose eyes and feelings were always quick in discerning thesensations of others, declined the subject, alleging, in excuse, histotal ignorance; and the conversation took a more general turn.",196
794,"Ithanked my friend from my heart, but I did not speak.",196
795,"I saw plainlythat he was surprised, but he never attempted to draw my secret fromme; and although I loved him with a mixture of affection and reverencethat knew no bounds, yet I could never persuade myself to confide inhim that event which was so often present to my recollection, but whichI feared the detail to another would only impress more deeply.",196
796,"M. Krempe was not equally docile; and in my condition at that time, ofalmost insupportable sensitiveness, his harsh blunt encomiums gave me evenmore pain than the benevolent approbation of M. Waldman.",197
797,"“D—nthe fellow!” cried he; “why, M. Clerval, I assure you he hasoutstript us all.",197
798,"Ay, stare if you please; but it is nevertheless true.",197
799,"Ayoungster who, but a few years ago, believed in Cornelius Agrippa as firmlyas in the gospel, has now set himself at the head of the university; and ifhe is not soon pulled down, we shall all be out of countenance.—Ay,ay,” continued he, observing my face expressive of suffering,“M.",197
800,Frankenstein is modest; an excellent quality in a young man.,197
801,"Young men should be diffident of themselves, you know, M. Clerval: I wasmyself when young; but that wears out in a very short time.”",197
802,"M. Krempe had now commenced an eulogy on himself, which happily turnedthe conversation from a subject that was so annoying to me.",198
803,Clerval had never sympathised in my tastes for natural science; and hisliterary pursuits differed wholly from those which had occupied me.,199
804,"Hecame to the university with the design of making himself completemaster of the oriental languages, and thus he should open a field forthe plan of life he had marked out for himself.",199
805,"Resolved to pursue noinglorious career, he turned his eyes toward the East, as affordingscope for his spirit of enterprise.",199
806,"The Persian, Arabic, and Sanskritlanguages engaged his attention, and I was easily induced to enter onthe same studies.",199
807,"Idleness had ever been irksome to me, and now that Iwished to fly from reflection, and hated my former studies, I feltgreat relief in being the fellow-pupil with my friend, and found notonly instruction but consolation in the works of the orientalists.",199
808,"Idid not, like him, attempt a critical knowledge of their dialects, forI did not contemplate making any other use of them than temporaryamusement.",199
809,"I read merely to understand their meaning, and they wellrepaid my labours.",199
810,"Their melancholy is soothing, and their joyelevating, to a degree I never experienced in studying the authors ofany other country.",199
811,"When you read their writings, life appears toconsist in a warm sun and a garden of roses,—in the smiles and frownsof a fair enemy, and the fire that consumes your own heart.",199
812,Howdifferent from the manly and heroical poetry of Greece and Rome!,199
813,"Summer passed away in these occupations, and my return to Geneva wasfixed for the latter end of autumn; but being delayed by severalaccidents, winter and snow arrived, the roads were deemed impassable,and my journey was retarded until the ensuing spring.",200
814,I felt thisdelay very bitterly; for I longed to see my native town and my belovedfriends.,200
815,"My return had only been delayed so long, from anunwillingness to leave Clerval in a strange place, before he had becomeacquainted with any of its inhabitants.",200
816,"The winter, however, was spentcheerfully; and although the spring was uncommonly late, when it cameits beauty compensated for its dilatoriness.",200
817,"The month of May had already commenced, and I expected the letter dailywhich was to fix the date of my departure, when Henry proposed apedestrian tour in the environs of Ingolstadt, that I might bid apersonal farewell to the country I had so long inhabited.",201
