,sentences,paragraph
2186,"WhenBarnwell began to go wrong, I declare that I felt positivelyapologetic, Pumblechook’s indignant stare so taxed me with it.",951
2187,"Wopsle,too, took pains to present me in the worst light.",951
2188,"At once ferocious andmaudlin, I was made to murder my uncle with no extenuatingcircumstances whatever; Millwood put me down in argument, on everyoccasion; it became sheer monomania in my master’s daughter to care abutton for me; and all I can say for my gasping and procrastinatingconduct on the fatal morning, is, that it was worthy of the generalfeebleness of my character.",951
2189,"Even after I was happily hanged and Wopslehad closed the book, Pumblechook sat staring at me, and shaking hishead, and saying, “Take warning, boy, take warning!” as if it were awell-known fact that I contemplated murdering a near relation, providedI could only induce one to have the weakness to become my benefactor.",951
2190,"It was a very dark night when it was all over, and when I set out withMr. Wopsle on the walk home.",952
2191,"Beyond town, we found a heavy mist out,and it fell wet and thick.",952
2192,"The turnpike lamp was a blur, quite out ofthe lamp’s usual place apparently, and its rays looked solid substanceon the fog.",952
2193,"We were noticing this, and saying how that the mist rosewith a change of wind from a certain quarter of our marshes, when wecame upon a man, slouching under the lee of the turnpike house.",952
2194,"“Halloa!” we said, stopping.",953
2195,“Orlick there?”,953
2196,"“Ah!” he answered, slouching out.",954
2197,"“I was standing by a minute, on thechance of company.”",954
2198,"“You are late,” I remarked.",955
2199,"Orlick not unnaturally answered, “Well?",956
2200,And _you_’re late.”,956
2201,"“We have been,” said Mr. Wopsle, exalted with his late performance,—“wehave been indulging, Mr. Orlick, in an intellectual evening.”",957
2202,"Old Orlick growled, as if he had nothing to say about that, and we allwent on together.",958
2203,I asked him presently whether he had been spendinghis half-holiday up and down town?,958
2204,"“Yes,” said he, “all of it.",959
2205,I come in behind yourself.,959
2206,"I didn’t seeyou, but I must have been pretty close behind you.",959
2207,"By the by, the gunsis going again.”",959
2208,“At the Hulks?” said I.,960
2209,“Ay!,961
2210,There’s some of the birds flown from the cages.,961
2211,"The guns have beengoing since dark, about.",961
2212,You’ll hear one presently.”,961
2213,"In effect, we had not walked many yards further, when thewell-remembered boom came towards us, deadened by the mist, and heavilyrolled away along the low grounds by the river, as if it were pursuingand threatening the fugitives.",962
2214,"“A good night for cutting off in,” said Orlick.",963
2215,"“We’d be puzzled how tobring down a jail-bird on the wing, to-night.”",963
2216,"The subject was a suggestive one to me, and I thought about it insilence.",964
2217,"Mr. Wopsle, as the ill-requited uncle of the evening’stragedy, fell to meditating aloud in his garden at Camberwell.",964
2218,"Orlick,with his hands in his pockets, slouched heavily at my side.",964
2219,"It was verydark, very wet, very muddy, and so we splashed along.",964
2220,"Now and then, thesound of the signal cannon broke upon us again, and again rolledsulkily along the course of the river.",964
2221,I kept myself to myself and mythoughts.,964
2222,"Mr. Wopsle died amiably at Camberwell, and exceedingly gameon Bosworth Field, and in the greatest agonies at Glastonbury.",964
2223,"Orlicksometimes growled, “Beat it out, beat it out,—Old Clem!",964
2224,"With a clinkfor the stout,—Old Clem!” I thought he had been drinking, but he wasnot drunk.",964
2225,"Thus, we came to the village.",965
2226,"The way by which we approached it took uspast the Three Jolly Bargemen, which we were surprised to find—it beingeleven o’clock—in a state of commotion, with the door wide open, andunwonted lights that had been hastily caught up and put down scatteredabout.",965
2227,"Mr. Wopsle dropped in to ask what was the matter (surmising thata convict had been taken), but came running out in a great hurry.",965
2228,"“There’s something wrong,” said he, without stopping, “up at yourplace, Pip.",966
2229,Run all!”,966
2230,"“What is it?” I asked, keeping up with him.",967
2231,"So did Orlick, at my side.",967
2232,“I can’t quite understand.,968
2233,The house seems to have been violentlyentered when Joe Gargery was out.,968
2234,Supposed by convicts.,968
2235,Somebody hasbeen attacked and hurt.”,968
2236,"We were running too fast to admit of more being said, and we made nostop until we got into our kitchen.",969
2237,"It was full of people; the wholevillage was there, or in the yard; and there was a surgeon, and therewas Joe, and there were a group of women, all on the floor in the midstof the kitchen.",969
2238,"The unemployed bystanders drew back when they saw me,and so I became aware of my sister,—lying without sense or movement onthe bare boards where she had been knocked down by a tremendous blow onthe back of the head, dealt by some unknown hand when her face wasturned towards the fire,—destined never to be on the Rampage again,while she was the wife of Joe.",969
2239,Chapter XVI.,971
2240,"With my head full of George Barnwell, I was at first disposed tobelieve that _I_ must have had some hand in the attack upon my sister,or at all events that as her near relation, popularly known to be underobligations to her, I was a more legitimate object of suspicion thanany one else.",972
2241,"But when, in the clearer light of next morning, I beganto reconsider the matter and to hear it discussed around me on allsides, I took another view of the case, which was more reasonable.",972
2242,"Joe had been at the Three Jolly Bargemen, smoking his pipe, from aquarter after eight o’clock to a quarter before ten.",973
2243,"While he wasthere, my sister had been seen standing at the kitchen door, and hadexchanged Good Night with a farm-labourer going home.",973
2244,"The man could notbe more particular as to the time at which he saw her (he got intodense confusion when he tried to be), than that it must have beenbefore nine.",973
2245,"When Joe went home at five minutes before ten, he foundher struck down on the floor, and promptly called in assistance.",973
2246,"Thefire had not then burnt unusually low, nor was the snuff of the candlevery long; the candle, however, had been blown out.",973
2247,Nothing had been taken away from any part of the house.,974
2248,"Neither, beyondthe blowing out of the candle,—which stood on a table between the doorand my sister, and was behind her when she stood facing the fire andwas struck,—was there any disarrangement of the kitchen, excepting suchas she herself had made, in falling and bleeding.",974
2249,"But, there was oneremarkable piece of evidence on the spot.",974
2250,"She had been struck withsomething blunt and heavy, on the head and spine; after the blows weredealt, something heavy had been thrown down at her with considerableviolence, as she lay on her face.",974
2251,"And on the ground beside her, whenJoe picked her up, was a convict’s leg-iron which had been filedasunder.",974
2252,"Now, Joe, examining this iron with a smith’s eye, declared it to havebeen filed asunder some time ago.",975
2253,"The hue and cry going off to theHulks, and people coming thence to examine the iron, Joe’s opinion wascorroborated.",975
2254,They did not undertake to say when it had left theprison-ships to which it undoubtedly had once belonged; but theyclaimed to know for certain that that particular manacle had not beenworn by either of the two convicts who had escaped last night.,975
